Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1008.566	-1220.57	212.0044	1.721855	2.170031
6	-1026.088	-1238.428	212.3402	1.841763	1.866922
12	-1017.435	-1230.663	213.2286	2.180203	0.8740995
18	-1022.407	-1235.544	213.1375	2.189362	0.9639735
24	-1008.059	-1219.535	211.4756	1.593824	2.586152
30	-1023.76	-1236.455	212.6952	1.774599	1.666144
36	-1033.063	-1245.759	212.6959	2.056136	1.458399
42	-1023.507	-1236.395	212.888	1.839976	1.476676
48	-1015.127	-1227.241	212.114	1.548845	2.211062
54	-1017.128	-1230.12	212.9926	2.098231	1.185427
60	-1022.414	-1235.808	213.3938	2.06236	0.8159838
66	-1013.956	-1226.761	212.805	2.075946	1.358502
72	-1016.059	-1228.577	212.5175	2.172545	1.505235
78	-1018.249	-1230.916	212.6669	1.969287	1.545263
84	-1007.928	-1220.564	212.6362	2.052846	1.505992
90	-1007.446	-1220.287	212.8405	1.69712	1.617355
96	-1024.231	-1236.896	212.6644	1.732884	1.71761
102	-1024.257	-1236.716	212.4595	1.808809	1.807587
108	-1030.86	-1241.96	211.1003	1.788536	2.697493
114	-1026.734	-1238.276	211.5413	1.760408	2.441152
120	-1032.812	-1245.526	212.7137	1.864958	1.587524
126	-1028.563	-1241.382	212.8185	2.264082	1.192463
132	-1005.506	-1218.196	212.6896	1.894883	1.583264
138	-1009.696	-1220.336	210.6403	1.662078	3.052552
144	-1018.47	-1229.972	211.5017	1.759807	2.466378
150	-1011.231	-1223.67	212.4386	1.859679	1.786865
156	-1012.958	-1225.229	212.2706	1.893743	1.878975
162	-1023.33	-1236.468	213.1386	2.348878	0.7737533
168	-1016.143	-1229.408	213.2646	2.292158	0.6583614
174	-1020.508	-1233.732	213.2241	2.3132	0.6957136
180	-1025.564	-1238.829	213.2656	2.261634	0.7130873
186	-1031.595	-1244.858	213.2628	2.174804	0.8394759
192	-1022.44	-1235.001	212.5611	1.887851	1.680969
198	-1027.846	-1240.697	212.8507	1.97365	1.402834
204	-1022.973	-1235.374	212.4009	1.895151	1.788419
210	-1031.155	-1244.216	213.0614	1.992205	1.2173
216	-1031.802	-1244.21	212.4081	1.903429	1.777628
222	-1030.234	-1242.729	212.4959	1.771507	1.808271
228	-1035.678	-1248.245	212.5667	1.944696	1.636275
234	-1019.797	-1232.937	213.1398	1.963902	1.174239
240	-1041.194	-1254.108	212.9137	1.60431	1.631507
246	-1038.44	-1251.558	213.1174	1.80298	1.327053
252	-1031.545	-1244.686	213.141	2.083566	1.064968
258	-1016.629	-1229.819	213.1905	2.078293	1.022466
264	-1017.189	-1230.457	213.2683	2.093354	0.927036
270	-1015.628	-1228.763	213.1347	2.054544	1.097814
276	-1020.179	-1233.199	213.0204	2.496723	0.7294819
282	-1030.217	-1243.425	213.2078	2.154475	0.926384
288	-1041.364	-1254.34	212.976	2.235893	1.076877
294	-1028.916	-1241.972	213.0561	2.147195	1.08487
300	-1024.251	-1237.256	213.0048	2.589459	0.4559323
306	-1027.952	-1240.712	212.7598	2.789391	0.3591271
312	-1019.944	-1232.972	213.0279	2.019958	1.222137
318	-1027.459	-1240.299	212.84	2.102717	1.309102
324	-1015.423	-1228.548	213.1249	2.145555	1.020818
330	-1026.633	-1239.773	213.1403	2.110602	1.039874
336	-1010.546	-1223.713	213.1675	2.214017	0.905176
342	-1015.984	-1229.157	213.1728	2.311182	0.7786874
348	-1003.985	-1217.168	213.1824	2.251174	0.8444008
354	-1009.533	-1222.771	213.2375	2.087548	0.9658963
360	-1020.932	-1234.078	213.1457	2.18577	0.9591872
366	-1017.181	-1230.327	213.1459	2.231705	0.9096175
372	-1023.161	-1236.14	212.9791	1.907769	1.353816
378	-1023.906	-1237.029	213.1227	1.764088	1.353816
384	-1017.038	-1229.926	212.8873	1.880264	1.446573
390	-1005.607	-1218.929	213.3222	2.130802	0.8201187
396	-1002.913	-1216.156	213.2431	2.095431	0.9517853
402	-1002.756	-1216.099	213.3436	2.173224	0.7300647
408	-1006.698	-1219.551	212.8532	2.206631	1.211948
414	-1022.863	-1236.032	213.1687	2.356504	0.7164046
420	-1045.546	-1258.859	213.3123	2.221811	0.7012893
426	-1035.813	-1249.037	213.2243	2.30978	0.7012893
432	-1033.815	-1246.017	212.2018	1.620151	2.107545
438	-1019.962	-1231.436	211.4745	1.479121	2.657702
444	-1010.43	-1223.537	213.1073	2.108489	1.073229
450	-1008.998	-1222.234	213.2362	2.18767	0.8562207
456	-1019.181	-1231.655	212.4732	1.931117	1.712651
462	-1016.446	-1229.435	212.989	1.908423	1.345402
468	-1021.208	-1233.908	212.7	2.26988	1.286979
474	-1009.846	-1222.921	213.075	2.423461	0.7580716
480	-1005.766	-1218.755	212.989	2.459204	0.8261768
486	-995.4686	-1208.568	213.0994	2.348875	0.8261768
492	-1006.772	-1219.61	212.838	1.927049	1.448499
498	-1013.212	-1225.366	212.1543	1.913233	1.944535
